    lat    lon     lam1     lam2     lam3    V1_Up     V1_E     V1_N    V2_Up     V2_E     V2_N    V3_Up     V3_E     V3_N
  -45.0   90.0   4.8309  0.90864  0.22332  0.02576  0.56463  0.82494 -0.27677 -0.78893  0.54863 -0.96059  0.24245 -0.13595
  -45.0   95.0   10.259  1.70125  0.05690  0.08959  0.60337  0.79242 -0.61753 -0.59058  0.51949  0.78143 -0.53588  0.31969
  -50.0  -10.0   1.9182  1.14887  0.45028 -0.13788  0.87476  0.46453 -0.05636  0.46132 -0.88544 -0.98884 -0.14827 -0.01431
  -50.0 -100.0   9.2521  0.57967  0.18650  0.03292 -0.50678  0.86145 -0.36794 -0.80753 -0.46100  0.92927 -0.30178 -0.21305
  -50.0 -105.0   6.3293  0.98955  0.15839 -0.00223  0.27245 -0.96217 -0.51363 -0.82587 -0.23266 -0.85801  0.49368  0.14178
  -50.0 -110.0   7.4723  0.78047  0.17012 -0.01441  0.05244 -0.99852 -0.56288 -0.82579 -0.03525 -0.82641  0.56154  0.04142
  -50.0 -115.0   10.484  0.78045  0.12201 -0.10457 -0.24442 -0.96401 -0.58821 -0.76641  0.25813 -0.80192  0.59403 -0.06363
  -50.0 -120.0   7.6414  0.42688  0.30513  0.01147  0.25463  0.96697 -0.82624 -0.54226  0.15259  0.56320 -0.80070  0.20416
  -50.0 -125.0   3.8273  0.58608  0.44299 -0.00425  0.34252  0.93950  0.33091 -0.88610  0.32455 -0.94365 -0.31227  0.10958
  -50.0 -130.0   3.7782  0.75537  0.34803 -0.04691  0.41075  0.91054  0.12622 -0.90180  0.41331 -0.99089 -0.13432  0.00954
  -50.0 -135.0   2.7483  0.86461  0.41775 -0.06286  0.50529  0.86066  0.17304 -0.84378  0.50802 -0.98291 -0.18086  0.03440
  -50.0 -140.0   2.3551  0.97922  0.43072 -0.05801  0.55417  0.83038  0.22714 -0.80264  0.55153 -0.97213 -0.22061  0.07932
  -50.0 -145.0   2.3218  1.03016  0.41524 -0.06880  0.56932  0.81923  0.19774 -0.79710  0.57055  0.97784  0.20125 -0.05773
  -50.0  -15.0   1.6984  1.17077  0.49949 -0.17701  0.91083  0.37291 -0.03597  0.37266 -0.92727 -0.98355 -0.17755 -0.03320
  -50.0 -150.0   2.3225  1.03091  0.41481 -0.10200  0.59107  0.80015  0.16632 -0.78289  0.59952  0.98078  0.19423 -0.01846
  -50.0 -155.0   2.2714  1.03553  0.42207 -0.11956  0.63496  0.76324  0.15545 -0.74730  0.64605  0.98058  0.19589 -0.00936
  -50.0 -160.0   2.1327  1.05281  0.44200 -0.13681  0.67255  0.72730  0.17383 -0.70651  0.68602  0.97523  0.22028 -0.02025
  -50.0 -165.0   1.9896  1.10793  0.45014 -0.10650  0.72250  0.68312  0.19593 -0.65830  0.72681  0.97482  0.21125 -0.07145
  -50.0 -170.0   1.8829  1.13848  0.46275 -0.08640  0.70866  0.70024  0.20696 -0.67477  0.70841  0.97453  0.20613 -0.08836
  -50.0 -175.0   1.6899  1.20321  0.48821 -0.14264  0.77214  0.61924 -0.26041  0.57432 -0.77611 -0.95490 -0.27196  0.11915
  -50.0  -20.0   1.4695  1.16155  0.58177  0.16409 -0.89478 -0.41526  0.01407  0.42304 -0.90600  0.98635  0.14282  0.08201
  -50.0  -25.0   1.4094  1.15250  0.61161  0.18685 -0.82365 -0.53544 -0.03090 -0.54969  0.83480  0.98190  0.13944  0.12816
  -50.0  -30.0   1.3735  1.09980  0.65798 -0.00026  0.70233  0.71185 -0.06213 -0.71049  0.70096 -0.99807  0.04404 -0.04382
  -50.0  -35.0    1.598  1.03645  0.60026  0.00216  0.72050  0.69345 -0.03467 -0.69298  0.72012  0.99940 -0.02560  0.02348
  -50.0  -40.0   1.6889  0.89318  0.65918  0.08855  0.67283  0.73448  0.00944 -0.73791  0.67483 -0.99603  0.05282  0.07169
  -50.0  -45.0   4.4456  0.69184  0.32312  0.06400  0.70327  0.70804 -0.24059 -0.67769  0.69488  0.96852 -0.21481  0.12582
  -50.0   -5.0   2.1154  1.12313  0.41739 -0.10334  0.84399  0.52631 -0.09600  0.51821 -0.84985 -0.99000 -0.13834  0.02747
  -50.0  -50.0   3.0124  0.77614  0.42470  0.02059  0.74087  0.67133  0.32611 -0.63973  0.69599 -0.94511 -0.20460  0.25477
  -50.0  -55.0    3.491  0.88915  0.31945  0.03579  0.80869  0.58714 -0.19491  0.58188 -0.78957 -0.98017 -0.08618  0.17845
  -50.0  -60.0   2.8363  1.04127  0.33563  0.00857  0.88852  0.45876  0.23469 -0.44774  0.86281  0.97203  0.10027 -0.21237
  -50.0  -65.0   2.5622  1.14069  0.33899  0.04154  0.96941  0.24192  0.17792 -0.24544  0.95295 -0.98317 -0.00345  0.18267
  -50.0  -70.0   2.5124  1.12663  0.35032  0.09513  0.99545  0.00501  0.20429 -0.02444  0.97861 -0.97428  0.09208  0.20568
  -50.0  -75.0   2.2736  1.06495  0.41017  0.07858  0.97867 -0.18980  0.26087  0.16357  0.95142 -0.96217  0.12428  0.24245
  -50.0  -80.0   2.2548  1.04052  0.42309 -0.10902 -0.92766  0.35715 -0.31135 -0.30934 -0.89854 -0.94402  0.20916  0.25510
  -50.0  -85.0   2.6192  0.98740  0.38406 -0.08222 -0.87621  0.47487 -0.31235 -0.42982 -0.84717  0.94640 -0.21798 -0.23835
  -50.0  -90.0   3.4758  0.94413  0.30235 -0.05236 -0.79522  0.60405 -0.32335 -0.55879 -0.76367  0.94483 -0.23531 -0.22787
  -50.0  -95.0   5.1117  0.85787  0.22710 -0.01124 -0.67075  0.74159 -0.34995 -0.69210 -0.63129 -0.93670  0.26662  0.22695
  -50.0    0.0   2.2132  1.09579  0.40880 -0.11605  0.74786  0.65364 -0.09780  0.64628 -0.75681 -0.98842 -0.15175 -0.00186
  -50.0   10.0   2.0599  1.13393  0.42479 -0.16825  0.52037  0.83720 -0.06272  0.84194 -0.53592 -0.98375 -0.14267 -0.10902
  -50.0  100.0   6.7864  1.20376  0.12169 -0.29958  0.35032  0.88743  0.77288  0.63447  0.01045  0.55938 -0.68901  0.46083
  -50.0  105.0   2.4649  1.32514  0.30346 -0.15304  0.36946  0.91656 -0.68133 -0.71125  0.17294  0.71580 -0.59801  0.36058
  -50.0  110.0   2.0553  1.14100  0.42303 -0.01368  0.45634  0.88970 -0.72000 -0.62191  0.30792  0.69384 -0.63638  0.33707
  -50.0  115.0   1.9955  0.94315  0.52836 -0.03294  0.43014  0.90216 -0.61119 -0.72287  0.32234 -0.79080  0.54078 -0.28671
  -50.0  120.0     1.98  0.88149  0.56922  0.07619  0.49471  0.86571 -0.41836 -0.77225  0.47812 -0.90508  0.39861 -0.14813
  -50.0  125.0   1.9952  0.88865  0.56002  0.06361  0.56274  0.82418 -0.44569 -0.72291  0.52798 -0.89292  0.40091 -0.20482
  -50.0  130.0   2.1437  0.83807  0.55306 -0.01460 -0.57555 -0.81764  0.35908  0.76016 -0.54150 -0.93319  0.30150 -0.19557
  -50.0  135.0   2.2949  0.87607  0.49405 -0.00497 -0.62480 -0.78077  0.40867  0.71133 -0.57183 -0.91267  0.32192 -0.25180
  -50.0  140.0   2.3433  0.91064  0.46501 -0.00617 -0.61660 -0.78725  0.35334  0.73514 -0.57855 -0.93547  0.28174 -0.21334
  -50.0  145.0   2.2402  0.95103  0.46610 -0.04557 -0.64524 -0.76262  0.21479  0.73923 -0.63828 -0.97560  0.19289 -0.10490
  -50.0   15.0   1.9396  1.17176  0.43690 -0.16639  0.43846  0.88321 -0.11365  0.88120 -0.45887 -0.97949 -0.17673 -0.09679
  -50.0  150.0   2.0883  1.02260  0.46492 -0.08399 -0.64781 -0.75716 -0.14527 -0.74376  0.65247 -0.98582  0.16479 -0.03164
  -50.0  155.0    1.856  1.06860  0.50046 -0.12758 -0.64347 -0.75477 -0.08534 -0.75104  0.65471 -0.98815  0.14794  0.04091
  -50.0  160.0   1.5848  1.08951  0.57526 -0.15493 -0.58939 -0.79285  0.08108 -0.80742  0.58437 -0.98459  0.02625  0.17289
  -50.0  165.0   1.5228  1.12708  0.57863  0.17574  0.56688  0.80484  0.03712 -0.82080  0.57001 -0.98374  0.07029  0.16529
  -50.0  170.0   1.4727  1.19482  0.56420  0.05300  0.50767  0.85992  0.24386 -0.84164  0.48185 -0.96836 -0.18416  0.16840
  -50.0  175.0   1.6405  1.23027  0.49171  0.02318  0.66257  0.74864  0.13807 -0.74379  0.65400 -0.99015 -0.08821  0.10872
  -50.0  180.0   1.5721  1.18043  0.53477  0.00940 -0.65935 -0.75178  0.21870 -0.73225  0.64496 -0.97575 -0.17048  0.13732
  -50.0   20.0   1.8516  1.16909  0.45867 -0.19497  0.39200  0.89907 -0.10300  0.90341 -0.41623 -0.97539 -0.17376 -0.13576
  -50.0   25.0   1.8863  1.19998  0.43881 -0.19778  0.34487  0.91758 -0.13934  0.91667 -0.37457 -0.97029 -0.20194 -0.13325
  -50.0   30.0   2.0027  1.23008  0.40327 -0.18917  0.29532  0.93648 -0.13892  0.93606 -0.32325 -0.97207 -0.19124 -0.13605
  -50.0   35.0   2.1959  1.26309  0.35813 -0.16902  0.21453  0.96198 -0.16368  0.95636 -0.24203 -0.97193 -0.19836 -0.12653
  -50.0   40.0   2.3923  1.29832  0.31983 -0.11565  0.12491  0.98540 -0.22865  0.96207 -0.14879  0.96661  0.24252  0.08271
  -50.0   45.0   2.5755  1.38560  0.27839 -0.08741  0.02234  0.99592  0.24294 -0.96909  0.04306 -0.96609 -0.24571 -0.07928
  -50.0    5.0   2.2497  1.12707  0.39135 -0.10589  0.63973  0.76127 -0.08761  0.75659 -0.64799 -0.99051 -0.13531 -0.02407
  -50.0   50.0   2.9959  1.42854  0.23207 -0.03889 -0.14538  0.98861  0.17653 -0.97480 -0.13640 -0.98353 -0.16921 -0.06357
  -50.0   55.0   3.9215  1.06024  0.23889  0.15908  0.26284 -0.95163  0.19932  0.93551  0.29171 -0.96694  0.23608 -0.09643
  -50.0   60.0   4.3587  1.06403  0.21386 -0.31135  0.72833 -0.61041 -0.36024  0.50394  0.78503 -0.87937 -0.46432 -0.10547
  -50.0   65.0   24.062  0.78240  0.05246 -0.07291  0.70671 -0.70374 -0.89512  0.26481  0.35866  0.43982  0.65608  0.61328
  -50.0   70.0   2.5103  1.09775  0.35893 -0.21525 -0.80814  0.54826  0.63087 -0.54362 -0.55361 -0.74544 -0.22671 -0.62684
  -50.0   75.0   3.2676  1.12409  0.26872 -0.01096  0.99968 -0.02296 -0.35368  0.01760  0.93520 -0.93530 -0.01837 -0.35337
  -50.0   80.0   2.7518  1.63341  0.21858  0.02461 -0.84392 -0.53591  0.32181  0.51422 -0.79499 -0.94648  0.15289 -0.28424
  -50.0   85.0   4.9325  1.01285  0.20484  0.00905  0.66529  0.74653 -0.49413 -0.64607  0.58175 -0.86934  0.37415 -0.32289
  -50.0   90.0   8.2532  1.63802  0.07355  0.11593  0.80400  0.58322 -0.56303 -0.43054  0.70544  0.81827 -0.41015  0.40276
  -50.0   95.0   3.6807  0.92034  0.29360  0.12929  0.67351  0.72778 -0.67593 -0.47715  0.56165  0.72553 -0.56455  0.39355
  -55.0  -10.0   1.6082  1.20922  0.51005 -0.14267  0.83801  0.52667 -0.17311  0.50278 -0.84690 -0.97451 -0.21200  0.07334
  -55.0 -100.0   4.1698  0.94105  0.25264  0.09067  0.41059 -0.90730 -0.63646 -0.67683 -0.36989 -0.76597  0.61100  0.19995
  -55.0 -105.0   5.6086  0.85173  0.20823  0.02326  0.26071 -0.96514 -0.49408 -0.83626 -0.23781 -0.86910  0.48239  0.10936
  -55.0 -110.0   5.0498  0.75769  0.25986  0.00787  0.08849 -0.99605 -0.51513 -0.85338 -0.07989 -0.85707  0.51373  0.03887
  -55.0 -115.0   5.2395  0.73392  0.25841  0.05654  0.10473  0.99289 -0.61759 -0.77772  0.11720  0.78447 -0.61982  0.02070
  -55.0 -120.0   6.9042  0.58764  0.24484  0.00714  0.22348  0.97468 -0.63292 -0.75361  0.17742  0.77418 -0.61817  0.13606
  -55.0 -125.0   4.8679  0.52440  0.38854  0.01804 -0.32662 -0.94498  0.05308  0.94412 -0.32531 -0.99843  0.04429 -0.03437
  -55.0 -130.0   3.3051  0.67938  0.44219 -0.09581  0.42363  0.90075  0.02770 -0.90343  0.42784 -0.99501 -0.06594 -0.07482
  -55.0 -135.0    2.488  0.80512  0.49591 -0.05840  0.51442  0.85555  0.28748 -0.81204  0.50788 -0.95600 -0.27561  0.10046
  -55.0 -140.0   2.4024  0.90618  0.45641 -0.00975  0.55732  0.83024  0.31450 -0.78643  0.53161 -0.94921 -0.26630  0.16762
  -55.0 -145.0   2.3925  0.93500  0.44384 -0.04154  0.59407  0.80334  0.24879 -0.77256  0.58417 -0.96767 -0.22413  0.11571
  -55.0  -15.0   1.4796  1.20503  0.55653 -0.09505  0.85654  0.50725  0.17260 -0.48766  0.85580  0.98039  0.16890 -0.10149
  -55.0 -150.0   2.2587  0.96092  0.45727 -0.08274  0.64076  0.76327 -0.22984  0.73298 -0.64024  0.96970  0.22840 -0.08663
  -55.0 -155.0   2.1408  0.99571  0.46569 -0.11378  0.67566  0.72838 -0.24460  0.69153 -0.67968  0.96293  0.25549 -0.08659
  -55.0 -160.0   1.9987  1.04287  0.47619  0.08276 -0.69576 -0.71349 -0.25861  0.67643 -0.68961 -0.96243 -0.24159  0.12395
  -55.0 -165.0   2.0211  1.10161  0.44566  0.14192 -0.74146 -0.65581 -0.29106  0.60198 -0.74358 -0.94612 -0.29641  0.13038
  -55.0 -170.0   1.9308  1.10350  0.46589  0.01842 -0.72125 -0.69243 -0.25959  0.66535 -0.69995 -0.96554 -0.19264  0.17497
  -55.0 -175.0   1.7865  1.21091  0.45889  0.15384 -0.78158 -0.60454 -0.34435  0.53106 -0.77421 -0.92615 -0.32728  0.18744
  -55.0  -20.0   1.4243  1.22189  0.57034  0.06267 -0.81609 -0.57452  0.20091 -0.55355  0.80822  0.97760  0.16608 -0.12927
  -55.0  -25.0   1.5848  1.30829  0.47884  0.05979  0.70695  0.70473  0.20921 -0.69919  0.68364 -0.97604 -0.10656  0.18970
  -55.0  -30.0   1.5688  1.22077  0.51843  0.14043  0.58116  0.80158  0.12762 -0.81348  0.56743 -0.98183 -0.02261  0.18840
  -55.0  -35.0   2.1305  1.31366  0.35444  0.17560  0.69359  0.69864  0.16738 -0.72037  0.67309  0.97013 -0.00125 -0.24259
  -55.0  -40.0   1.9964  1.17878  0.42168  0.15033  0.74156  0.65382 -0.10271  0.66948 -0.73570  0.98329 -0.04344 -0.17680
  -55.0  -45.0   2.8197  0.92994  0.37948  0.09875 -0.74461 -0.66016 -0.08482 -0.66728  0.73996  0.99149  0.01708  0.12905
  -55.0   -5.0   1.6535  1.18104  0.50813 -0.13596  0.78633  0.60266 -0.14696  0.58558 -0.79719 -0.97975 -0.19695  0.03594
  -55.0  -50.0   3.6812  1.06732  0.25308  0.14755 -0.62617 -0.76560 -0.68204 -0.62500  0.37973  0.71627 -0.46615  0.51929
  -55.0  -55.0   7.0627  0.40282  0.34960  0.06097 -0.84229 -0.53557 -0.53751 -0.47983  0.69343 -0.84105  0.24559 -0.48199
  -55.0  -60.0   7.1095  0.62023  0.22473 -0.00117  0.92053  0.39067  0.42719 -0.35277  0.83250 -0.90416 -0.16787  0.39283
  -55.0  -65.0   6.3607  0.69251  0.22613  0.01905  0.95440  0.29793  0.06123 -0.29854  0.95243  0.99794  0.00010 -0.06413
  -55.0  -70.0   4.5803  0.90655  0.23791  0.09456  0.98423  0.14952  0.18932 -0.16523  0.96791 -0.97735  0.06322  0.20196
  -55.0  -75.0   3.9924  0.97989  0.25260  0.04362  0.99766 -0.05259  0.21542  0.04201  0.97562 -0.97555  0.05389  0.21309
  -55.0  -80.0   3.7679  0.93725  0.28192  0.07806  0.96447 -0.25238  0.24505  0.22683  0.94260 -0.96636  0.13542  0.21864
  -55.0  -85.0    3.853  0.90609  0.28546  0.04844  0.89857 -0.43614  0.26225  0.40989  0.87362 -0.96378  0.15670  0.21580
  -55.0  -90.0    4.892  0.82674  0.24563 -0.03717 -0.79229  0.60902 -0.25742 -0.58128 -0.77191 -0.96558  0.18546  0.18235
  -55.0  -95.0    6.237  0.77905  0.20290 -0.00950 -0.62529  0.78033 -0.21815 -0.76027 -0.61188 -0.97587  0.17604  0.12919
  -55.0    0.0   1.6963  1.18415  0.49370 -0.14543  0.71604  0.68275 -0.14759  0.66666 -0.73060 -0.97830 -0.20702  0.00873
  -55.0   10.0   1.6852  1.19244  0.49402 -0.16202  0.54273  0.82413  0.11460 -0.81917  0.56199  0.98011  0.18550  0.07053
  -55.0  100.0   2.5674  1.21585  0.31849 -0.50692  0.22978  0.83080 -0.63359 -0.75283 -0.17837 -0.58446  0.61681 -0.52721
  -55.0  105.0   1.8895  1.30663  0.40193  0.43420 -0.32919 -0.83852 -0.70107 -0.70800 -0.08507  0.56567 -0.62479  0.53819
  -55.0  110.0    2.046  1.01171  0.47888 -0.39010  0.35408  0.84997 -0.73364 -0.67735 -0.05454 -0.55641  0.64485 -0.52400
  -55.0  115.0   1.6434  1.05672  0.57109  0.02274  0.59797  0.80120 -0.82737 -0.43861  0.35083  0.56120 -0.67086  0.48476
  -55.0  120.0    1.744  1.03286  0.55159  0.23669 -0.58990 -0.77201  0.88870  0.45258 -0.07336 -0.39267  0.66872 -0.63136
  -55.0  125.0   2.1989  0.85189  0.52998  0.24251 -0.61501 -0.75030 -0.79608 -0.56817  0.20842  0.55448 -0.54675  0.62739
  -55.0  130.0   2.3216  0.81070  0.52745  0.16898 -0.63298 -0.75551  0.78163  0.55301 -0.28850 -0.60042  0.54178 -0.58820
  -55.0  135.0   2.1606  0.84007  0.54716  0.09142 -0.66090 -0.74489  0.59572  0.63571 -0.49091 -0.79797  0.39887 -0.45183
  -55.0  140.0   2.1491  0.91752  0.50347  0.04585 -0.69338 -0.71911 -0.47938 -0.64683  0.59313  0.87641 -0.31753  0.36205
  -55.0  145.0    2.102  0.96498  0.48971  0.01496 -0.72131 -0.69245  0.04716  0.69226 -0.72010 -0.99878  0.02188 -0.04437
  -55.0   15.0   1.6764  1.20777  0.49045 -0.18753  0.48325  0.85516  0.10832 -0.85512  0.50699  0.97627  0.18771  0.10801
  -55.0  150.0   2.0484  1.04885  0.46203 -0.12559 -0.78918 -0.60118  0.06408  0.59826 -0.79874  0.99001 -0.13884 -0.02456
  -55.0  155.0   1.8472  1.07404  0.50057 -0.17789 -0.69674 -0.69492  0.10062 -0.71536  0.69148 -0.97889  0.05309  0.19736
  -55.0  160.0   1.7396  1.09408  0.52159 -0.23159 -0.64214 -0.73077 -0.09032  0.76214 -0.64108 -0.96861  0.08247  0.23450
  -55.0  165.0   1.6863  1.20304  0.48958 -0.16542 -0.62020 -0.76681 -0.08831  0.78371 -0.61482 -0.98226  0.03399  0.18441
  -55.0  170.0   1.6316  1.19672  0.50881 -0.11368 -0.53060 -0.83996 -0.26325  0.83131 -0.48951 -0.95801 -0.16547  0.23419
  -55.0  175.0   1.7722  1.27798  0.43838 -0.03620 -0.70843 -0.70485 -0.19749  0.69647 -0.68987 -0.97964 -0.11422  0.16512
  -55.0  180.0   1.7781  1.18670  0.47053  0.00008 -0.68791 -0.72579 -0.27025  0.69877 -0.66233 -0.96279 -0.19620  0.18585
  -55.0   20.0   1.6936  1.23363  0.47529 -0.18625  0.44075  0.87809  0.13213 -0.87438  0.46691  0.97358  0.20299  0.10462
  -55.0   25.0   1.7183  1.24824  0.46316 -0.19105  0.41191  0.89097 -0.14683  0.88548 -0.44086 -0.97054 -0.21505 -0.10869
  -55.0   30.0   1.8037  1.26656  0.43490 -0.18296  0.38228  0.90575 -0.16587  0.89609 -0.41171 -0.96903 -0.22556 -0.10054
  -55.0   35.0   1.9328  1.28324  0.40054 -0.18119  0.32145  0.92943 -0.18167  0.91787 -0.35287 -0.96652 -0.23279 -0.10791
  -55.0   40.0   2.0816  1.32378  0.36051 -0.18014  0.26510  0.94724 -0.20861  0.93080 -0.30017  0.96127  0.25168  0.11237
  -55.0   45.0   2.2702  1.36784  0.31989 -0.18402  0.24075  0.95298  0.18160 -0.94452  0.27368 -0.96600 -0.22342 -0.13010
  -55.0    5.0    1.697  1.17791  0.49649 -0.16326  0.63837  0.75221 -0.11764  0.74441 -0.65728 -0.97954 -0.19579 -0.04644
  -55.0   50.0   2.7375  1.40711  0.25807 -0.14547  0.12299  0.98169  0.15171 -0.97773  0.14498 -0.97766 -0.17003 -0.12357
  -55.0   55.0    2.891  1.51536  0.22650  0.04701  0.02318 -0.99863 -0.06162  0.99789  0.02026 -0.99699 -0.06059 -0.04834
  -55.0   60.0   3.0245  1.62425  0.20212 -0.11212  0.33188 -0.93663 -0.30623  0.88516  0.35030 -0.94533 -0.32610 -0.00239
  -55.0   65.0   4.7925  0.84082  0.24591  0.01159  0.42863 -0.90340  0.03964  0.90256  0.42874 -0.99915  0.04078  0.00653
  -55.0   70.0   7.3172  0.53801  0.25200  0.02312  0.63713 -0.77041 -0.15481  0.76360  0.62685  0.98767  0.10478  0.11628
  -55.0   75.0   14.681  3.27985  0.02082  0.01176  0.77136 -0.63629 -0.89569  0.29102  0.33624  0.44453  0.56596  0.69432
  -55.0   80.0   2.5709  1.31865  0.29472 -0.89689 -0.17572  0.40584 -0.22947  0.96938 -0.08739  0.37805  0.17151  0.90976
  -55.0   85.0   1.7785  1.30493  0.42850 -0.87959 -0.38770  0.27569  0.28176 -0.89150 -0.35473  0.38331 -0.23434  0.89340
  -55.0   90.0   3.2639  1.60595  0.18830 -0.88893 -0.25312  0.38176 -0.00147  0.83502  0.55022  0.45805 -0.48854  0.74264
  -55.0   95.0   5.7117  1.18971  0.14598 -0.63868  0.16263  0.75209  0.47412  0.85300  0.21817  0.60605 -0.49592  0.62190
   -5.0  -10.0   4.8351  1.23090  0.16698 -0.08494  0.98674 -0.13829 -0.18424  0.12085  0.97542  0.97920  0.10833  0.17154
   -5.0 -100.0   2.5762  0.87124  0.44175 -0.05307 -0.59646 -0.80088  0.00135  0.80197 -0.59736 -0.99859  0.03278  0.04176
   -5.0 -105.0   3.0446  0.68536  0.47570 -0.00775 -0.27656 -0.96097 -0.27038 -0.92462  0.26828 -0.96272  0.26191 -0.06761
   -5.0 -110.0   4.8306  0.64992  0.31583 -0.05436 -0.04607  0.99746 -0.85609 -0.51202 -0.07031  0.51396 -0.85774 -0.01161
   -5.0 -115.0   13.362  0.49851  0.14831 -0.00787  0.26618 -0.96389  0.99891  0.04648  0.00468  0.04605 -0.96280 -0.26626
   -5.0 -120.0   12.922  0.69791  0.11039  0.10126 -0.32362  0.94075 -0.34431 -0.89858 -0.27205 -0.93338  0.29636  0.20241
   -5.0 -125.0   3.1509  0.85544  0.36866  0.17359 -0.37301  0.91144 -0.21728 -0.91719 -0.33399 -0.96055  0.14006  0.24027
   -5.0 -130.0   2.2364  1.13625  0.39079  0.18186 -0.43202  0.88334  0.14833  0.90009  0.40968 -0.97207  0.05652  0.22777
   -5.0 -135.0   2.0352  1.33543  0.36531  0.16582 -0.62816  0.76021  0.14960  0.77799  0.61021  0.97474 -0.01255 -0.22298
   -5.0 -140.0   2.2034  1.33277  0.33831 -0.10487  0.82736 -0.55179  0.22537  0.56019  0.79712 -0.96861  0.04076  0.24521
   -5.0 -145.0   2.7463  1.30724  0.27646  0.05600 -0.90963  0.41162  0.29781  0.40872  0.86270 -0.95298  0.07427  0.29378
   -5.0  -15.0    3.913  1.58322  0.16023 -0.11839  0.96051  0.25181 -0.12365 -0.26588  0.95604  0.98524  0.08205  0.15025
   -5.0 -150.0   7.1196  0.95643  0.14577 -0.11415  0.88602 -0.44937  0.25084  0.46337  0.84992 -0.96127  0.01570  0.27514
   -5.0 -155.0   270.92  0.65044  0.00565  0.10614 -0.84817  0.51897  0.99357  0.06976 -0.08921  0.03946  0.52511  0.85012
   -5.0 -160.0   5.6281  0.59582  0.29554 -0.09040  0.81707 -0.56941  0.58624 -0.41854 -0.69365  0.80508  0.39651  0.44116
   -5.0 -165.0   2.8803  0.93323  0.36903  0.16354 -0.85522  0.49178  0.29239 -0.43408 -0.85211  0.94221  0.28314  0.17906
   -5.0 -170.0    2.168  1.23691  0.37045  0.10199 -0.85777  0.50381  0.16786 -0.48435 -0.85862  0.98052  0.17214  0.09458
   -5.0 -175.0   1.8664  1.51304  0.35141 -0.06755 -0.71395  0.69693  0.08678 -0.70009 -0.70876  0.99393  0.01260  0.10925
   -5.0  -20.0    4.237  1.24534  0.18874  0.13159 -0.46823 -0.87375  0.22502 -0.84430  0.48634 -0.96543 -0.26060 -0.00574
   -5.0  -25.0   3.3688  1.09239  0.27033 -0.03225  0.31942  0.94706  0.71870 -0.65108  0.24406 -0.69458 -0.68852  0.20857
   -5.0  -30.0   2.9583  0.73453  0.45653 -0.00193 -0.31595 -0.94877 -0.51638  0.81281 -0.26962  0.85636  0.48940 -0.16472
   -5.0  -35.0   2.3866  0.82992  0.50143  0.06869 -0.41483 -0.90730  0.05552 -0.90645  0.41864 -0.99609 -0.07913 -0.03923
   -5.0  -40.0   2.0919  0.99163  0.47832  0.03761 -0.64812 -0.76061  0.11298 -0.75351  0.64765 -0.99289 -0.11029  0.04489
   -5.0  -45.0   2.8141  0.75957  0.46445 -0.02163 -0.77567 -0.63077  0.21285 -0.62002  0.75516 -0.97685 -0.11792  0.17851
   -5.0   -5.0   6.7514  0.89968  0.16303 -0.07245  0.94489 -0.31928 -0.32149  0.28091  0.90429  0.94414  0.16816  0.28342
   -5.0  -50.0   3.8823  0.60358  0.42342  0.04432  0.81176  0.58231  0.18109 -0.57976  0.79441  0.98247  0.07025 -0.17270
   -5.0  -55.0    3.151  0.73042  0.43097  0.00565  0.84870  0.52884  0.18674 -0.52044  0.83323  0.98239  0.09405 -0.16143
   -5.0  -60.0   2.3993  0.82667  0.50009 -0.03445  0.88008  0.47358  0.23041 -0.45410  0.86064  0.97248  0.13877 -0.18713
   -5.0  -65.0   2.0125  0.88628  0.55611 -0.01676  0.89984  0.43589  0.14898 -0.42884  0.89101  0.98870  0.07987 -0.12687
   -5.0  -70.0   1.9681  0.90050  0.55957 -0.00594 -0.90689 -0.42133  0.09125 -0.42007  0.90289 -0.99581 -0.03308  0.08525
   -5.0  -75.0   2.0987  0.90739  0.52128  0.01960  0.90205  0.43118 -0.08713  0.43116 -0.89806  0.99600  0.01996 -0.08705
   -5.0  -80.0   2.1285  0.92998  0.50158  0.06317  0.88398  0.46324  0.09714 -0.46741  0.87869 -0.99326  0.01051  0.11539
   -5.0  -85.0   2.1246  0.98729  0.47342  0.10405  0.85672  0.50518  0.12258 -0.51511  0.84831 -0.98699  0.02635  0.15861
   -5.0  -90.0   2.1334  1.01082  0.46058 -0.14737 -0.80249 -0.57819 -0.11757  0.59464 -0.79535 -0.98207  0.04923  0.18198
